1	0	0
1	0.1	0
1	0.2	0
1	0.3	0
1	0.4	0
1	0.5	0
1	0.6	0
1	0.7	0
1	0.8	0
1	0.9	0
1	1	0
1	1.1	0
1	1.2	0
1	1.3	0
1	1.4	0
1	1.5	0
1	1.6	0
1	1.7	0
1	1.8	0
1	1.9	0
1	2	0
1	2.1	0
1	2.2	0
1	2.3	0
1	2.4	0
1	2.5	0
1	2.6	0
1	2.7	0
1	2.8	0
1	2.9	0
1	3	0
1	3.1	0
1	3.2	0
1	3.3	0
1	3.4	0
1	3.5	0
1	3.6	0
1	3.7	0
1	3.8	0
1	3.9	0
1	4	0
1	4.1	0
1	4.2	0
1	4.3	0
1	4.4	0
1	4.5	0
1	4.6	0
1	4.7	0
1	4.8	0
1	4.9	0
1	5	0
2	0	0.003
2	0.1	0.001
2	0.2	0.001
2	0.3	0.002
2	0.4	0.005
2	0.5	0.002
2	0.6	0.004
2	0.7	0.001
2	0.8	0
2	0.9	0.003
2	1	0.002
2	1.1	0.004
2	1.2	0.004
2	1.3	0
2	1.4	0.001
2	1.5	0.001
2	1.6	0.002
2	1.7	0.002
2	1.8	0
2	1.9	0.003
2	2	0.001
2	2.1	0.004
2	2.2	0.001
2	2.3	0.002
2	2.4	0
2	2.5	0
2	2.6	0.001
2	2.7	0.006
2	2.8	0.003
2	2.9	0.002
2	3	0
2	3.1	0.002
2	3.2	0.001
2	3.3	0
2	3.4	0.002
2	3.5	0.002
2	3.6	0.003
2	3.7	0.003
2	3.8	0.002
2	3.9	0.001
2	4	0.003
2	4.1	0.003
2	4.2	0.002
2	4.3	0.003
2	4.4	0.001
2	4.5	0.002
2	4.6	0.004
2	4.7	0.001
2	4.8	0
2	4.9	0.003
2	5	0.002
4	0	0.0035
4	0.1	0.00325
4	0.2	0.00375
4	0.3	0.003
4	0.4	0.004
4	0.5	0.001
4	0.6	0.004
4	0.7	0.003
4	0.8	0.00275
4	0.9	0.004
4	1	0.00225
4	1.1	0.00225
4	1.2	0.00375
4	1.3	0.003
4	1.4	0.0035
4	1.5	0.00225
4	1.6	0.0025
4	1.7	0.00275
4	1.8	0.004
4	1.9	0.0035
4	2	0.00125
4	2.1	0.0035
4	2.2	0.001
4	2.3	0.00375
4	2.4	0.00225
4	2.5	0.00225
4	2.6	0.002
4	2.7	0.0025
4	2.8	0.0025
4	2.9	0.003
4	3	0.0025
4	3.1	0.00275
4	3.2	0.00425
4	3.3	0.0025
