1	0	0
1	0.1	0
1	0.2	0
1	0.3	0
1	0.4	0
1	0.5	0
1	0.6	0
1	0.7	0
1	0.8	0
1	0.9	0
1	1	0
1	1.1	0
1	1.2	0
1	1.3	0
1	1.4	0
1	1.5	0
1	1.6	0
1	1.7	0
1	1.8	0
1	1.9	0
1	2	0
1	2.1	0
1	2.2	0
1	2.3	0
1	2.4	0
1	2.5	0
1	2.6	0
1	2.7	0
1	2.8	0
1	2.9	0
1	3	0
1	3.1	0
1	3.2	0
1	3.3	0
1	3.4	0
1	3.5	0
1	3.6	0
1	3.7	0
1	3.8	0
1	3.9	0
1	4	0
1	4.1	0
1	4.2	0
1	4.3	0
1	4.4	0
1	4.5	0
1	4.6	0
1	4.7	0
1	4.8	0
1	4.9	0
1	5	0
11	0	0.01
11	0.1	0.01
11	0.2	0.00936364
11	0.3	0.0109091
11	0.4	0.00981818
11	0.5	0.00981818
11	0.6	0.00854545
11	0.7	0.00863636
11	0.8	0.00863636
11	0.9	0.00845455
11	1	0.0115455
11	1.1	0.0114545
11	1.2	0.0114545
11	1.3	0.00927273
11	1.4	0.00918182
11	1.5	0.00918182
11	1.6	0.0120909
11	1.7	0.0102727
11	1.8	0.01
11	1.9	0.01
11	2	0.0102727
11	2.1	0.00972727
11	2.2	0.00972727
11	2.3	0.00918182
11	2.4	0.008
11	2.5	0.00890909
11	2.6	0.00890909
11	2.7	0.01
11	2.8	0.00990909
11	2.9	0.00990909
11	3	0.00890909
11	3.1	0.00909091
11	3.2	0.0102727
11	3.3	0.0102727
11	3.4	0.0101818
11	3.5	0.00972727
11	3.6	0.00890909
11	3.7	0.00890909
11	3.8	0.00945455
11	3.9	0.00872727
11	4	0.00872727
11	4.1	0.0110909
11	4.2	0.011
11	4.3	0.00936364
11	4.4	0.00936364
11	4.5	0.00781818
11	4.6	0.009
11	4.7	0.009
11	4.8	0.0112727
11	4.9	0.0109091
11	5	0.00863636
21	0	0.0510476
21	0.1	0.0508571
21	0.2	0.0504286
21	0.3	0.0504286
21	0.4	0.0505238
21	0.5	0.05
21	0.6	0.0508571
21	0.7	0.0508571
21	0.8	0.0510952
21	0.9	0.0504762
21	1	0.0510476
21	1.1	0.0510476
21	1.2	0.0504762
21	1.3	0.0511429
21	1.4	0.0511429
21	1.5	0.0513333
21	1.6	0.050619
21	1.7	0.0505714
21	1.8	0.0505714
21	1.9	0.0509524
21	2	0.0505714
21	2.1	0.0505714
