128	0	0.0278906
128	0.1	0.0281875
128	0.2	0.0281875
128	0.3	0.0301172
128	0.4	0.0301172
128	0.5	0.0288984
128	0.6	0.0288984
128	0.7	0.0288672
128	0.8	0.0278516
128	0.9	0.0278516
128	1	0.0281875
128	1.1	0.0281875
128	1.2	0.026875
128	1.3	0.0266797
128	1.4	0.0261875
128	1.5	0.0269766
128	1.6	0.0269766
128	1.7	0.0273984
128	1.8	0.0273984
128	1.9	0.0273984
128	2	0.0267656
128	2.1	0.0267187
128	2.2	0.0261406
128	2.3	0.0261406
128	2.4	0.028
128	2.5	0.028
128	2.6	0.028
128	2.7	0.0261484
128	2.8	0.0261484
128	2.9	0.0256953
128	3	0.0256953
128	3.1	0.0247969
128	3.2	0.0247969
128	3.3	0.0247969
128	3.4	0.0250859
128	3.5	0.0254609
128	3.6	0.0256094
128	3.7	0.0252891
128	3.8	0.0256953
128	3.9	0.0256953
128	4	0.0256953
128	4.1	0.0253906
128	4.2	0.0253906
128	4.3	0.0248359
128	4.4	0.0248359
128	4.5	0.0237891
128	4.6	0.0237891
128	4.7	0.0237891
128	4.8	0.0254688
128	4.9	0.0254688
128	5	0.0243438
138	0	0.0278478
138	0.1	0.0281304
138	0.2	0.0281304
138	0.3	0.0276957
138	0.4	0.0283986
138	0.5	0.0283986
138	0.6	0.0283696
138	0.7	0.0277826
138	0.8	0.0277826
138	0.9	0.0274638
138	1	0.0274638
138	1.1	0.0263986
138	1.2	0.0263986
138	1.3	0.0282246
138	1.4	0.0282029
138	1.5	0.0282029
138	1.6	0.0265072
138	1.7	0.0265072
138	1.8	0.0266449
138	1.9	0.0266449
138	2	0.0252319
138	2.1	0.0252319
138	2.2	0.0252319
138	2.3	0.0268261
138	2.4	0.0267826
138	2.5	0.0264928
138	2.6	0.0264928
138	2.7	0.0258841
138	2.8	0.0258841
138	2.9	0.0250145
138	3	0.0252681
138	3.1	0.0252681
138	3.2	0.0259855
138	3.3	0.0259855
138	3.4	0.0251667
138	3.5	0.0251667
138	3.6	0.0251884
138	3.7	0.0246884
138	3.8	0.0246884
138	3.9	0.0249638
138	4	0.0249638
138	4.1	0.0246739
138	4.2	0.0246739
138	4.3	0.0246739
138	4.4	0.0241522
138	4.5	0.0241522
138	4.6	0.0243478
138	4.7	0.0243333
138	4.8	0.0249203
138	4.9	0.0249203
138	5	0.0248913
148	0	0.0290203
148	0.1	0.0281486
148	0.2	0.0274865
148	0.3	0.0269595
148	0.4	0.0266622
148	0.5	0.0279797
148	0.6	0.0279797
148	0.7	0.0267635
148	0.8	0.0267635
148	0.9	0.0280473
148	1	0.0280473
148	1.1	0.0280473
148	1.2	0.0266419
148	1.3	0.0266351
148	1.4	0.0282432
148	1.5	0.0282432
148	1.6	0.026027
148	1.7	0.026027
148	1.8	0.026027
148	1.9	0.0273716
148	2	0.0273311
148	2.1	0.0267162
148	2.2	0.0267162
148	2.3	0.0268919
148	2.4	0.0260541
148	2.5	0.0258176
148	2.6	0.027
148	2.7	0.0263243
148	2.8	0.0268108
148	2.9	0.0268108
148	3	0.0257635
148	3.1	0.0257635
148	3.2	0.0257365
148	3.3	0.0259595
148	3.4	0.0259595
148	3.5	0.0250203
148	3.6	0.0250203
148	3.7	0.0248108
148	3.8	0.0248108
148	3.9	0.0248108
148	4	0.0268986
148	4.1	0.0268986
148	4.2	0.0251892
148	4.3	0.0251892
148	4.4	0.0262432
148	4.5	0.0262432
148	4.6	0.0262432
148	4.7	0.0255203
148	4.8	0.0248919
148	4.9	0.0235946
148	5	0.0225676
158	0	0.0273797
158	0.1	0.0273797
158	0.2	0.0273797
158	0.3	0.0275886
158	0.4	0.0275949
158	0.5	0.0280253
158	0.6	0.0280253
158	0.7	0.0280253
158	0.8	0.0266076
158	0.9	0.0261962
158	1	0.027057
158	1.1	0.027057
158	1.2	0.0275759
158	1.3	0.0275759
158	1.4	0.0275759
158	1.5	0.0268418
158	1.6	0.0268418
158	1.7	0.0265127
158	1.8	0.0265127
158	1.9	0.027462
158	2	0.027462
158	2.1	0.027462
158	2.2	0.0261203
158	2.3	0.0260253
158	2.4	0.0255949
158	2.5	0.0255949
158	2.6	0.0257911
158	2.7	0.0259177
158	2.8	0.0259177
158	2.9	0.0246013
158	3	0.0246013
158	3.1	0.0261139
158	3.2	0.0254177
158	3.3	0.0265
158	3.4	0.0265
158	3.5	0.0265
158	3.6	0.0254747
158	3.7	0.0255316
158	3.8	0.0230886
158	3.9	0.0230886
158	4	0.0263165
158	4.1	0.0263165
158	4.2	0.0263165
158	4.3	0.0254557
158	4.4	0.0254557
158	4.5	0.0251456
158	4.6	0.0250759
158	4.7	0.0231139
158	4.8	0.0231139
158	4.9	0.0231139
158	5	0.0240759
168	0	0.0271012
168	0.1	0.0277024
168	0.2	0.0277024
168	0.3	0.0269702
168	0.4	0.0269702
168	0.5	0.0265714
168	0.6	0.0273631
168	0.7	0.0273631
168	0.8	0.0283333
168	0.9	0.0277083
168	1	0.0270238
168	1.1	0.0270238
168	1.2	0.0270238
168	1.3	0.0272619
168	1.4	0.0272619
168	1.5	0.0270714
168	1.6	0.0270714
168	1.7	0.0271071
168	1.8	0.0271071
168	1.9	0.026756
168	2	0.0265833
168	2.1	0.0265833
168	2.2	0.0260714
168	2.3	0.0261667
168	2.4	0.0266548
168	2.5	0.0266548
168	2.6	0.0266548
168	2.7	0.0250179
168	2.8	0.0250179
168	2.9	0.0254226
168	3	0.0254226
168	3.1	0.0254226
168	3.2	0.0252976
168	3.3	0.0246905
168	3.4	0.0247738
168	3.5	0.0247738
168	3.6	0.0260536
168	3.7	0.0260893
168	3.8	0.0261071
168	3.9	0.0241905
168	4	0.0241905
168	4.1	0.0250595
168	4.2	0.0250595
168	4.3	0.0235476
168	4.4	0.023256
168	4.5	0.023256
168	4.6	0.0232202
168	4.7	0.0235952
168	4.8	0.0260655
168	4.9	0.0302976
168	5	0.0351726
178	0	0.0276348
178	0.1	0.0276348
178	0.2	0.0271292
178	0.3	0.0271292
178	0.4	0.0259438
178	0.5	0.0260449
178	0.6	0.0259101
178	0.7	0.0259101
178	0.8	0.0255169
178	0.9	0.0277865
178	1	0.0277865
178	1.1	0.0266798
178	1.2	0.0266798
178	1.3	0.0264775
178	1.4	0.0264775
178	1.5	0.0262247
178	1.6	0.0289944
178	1.7	0.0289944
178	1.8	0.0263483
178	1.9	0.0258483
178	2	0.0259438
178	2.1	0.0259326
178	2.2	0.0259326
178	2.3	0.0263708
178	2.4	0.0263708
178	2.5	0.0252303
178	2.6	0.0252135
178	2.7	0.0252135
178	2.8	0.0259101
178	2.9	0.0255787
178	3	0.0269551
178	3.1	0.0269551
178	3.2	0.0250169
178	3.3	0.0247247
178	3.4	0.0247247
178	3.5	0.0242079
178	3.6	0.0242079
178	3.7	0.0249326
178	3.8	0.0249551
178	3.9	0.0257584
178	4	0.0257584
178	4.1	0.0257584
178	4.2	0.0239831
178	4.3	0.0234831
178	4.4	0.0241461
178	4.5	0.0268371
178	4.6	0.0317247
178	4.7	0.034573
178	4.8	0.033382
178	4.9	0.0395843
178	5	0.0454551
188	0	0.0271543
188	0.1	0.0271543
188	0.2	0.0274521
188	0.3	0.0274521
188	0.4	0.027633
188	0.5	0.0268617
188	0.6	0.0268617
188	0.7	0.0266436
188	0.8	0.0267766
188	0.9	0.0275585
188	1	0.0275479
188	1.1	0.0275372
188	1.2	0.0270851
188	1.3	0.0270372
188	1.4	0.0269255
188	1.5	0.0269309
188	1.6	0.0275745
188	1.7	0.0273883
188	1.8	0.0273883
188	1.9	0.0267872
188	2	0.0267872
188	2.1	0.0263511
188	2.2	0.026
188	2.3	0.027633
188	2.4	0.027633
188	2.5	0.027633
188	2.6	0.0260691
188	2.7	0.0260691
188	2.8	0.0260691
188	2.9	0.0259787
188	3	0.0250532
188	3.1	0.0250532
188	3.2	0.0259309
188	3.3	0.026
188	3.4	0.026
188	3.5	0.0245479
188	3.6	0.0245372
188	3.7	0.0247074
188	3.8	0.0244415
188	3.9	0.0249255
188	4	0.0249149
188	4.1	0.024734
188	4.2	0.0269787
188	4.3	0.0323085
188	4.4	0.0321489
188	4.5	0.0327394
188	4.6	0.0389787
188	4.7	0.0454468
188	4.8	0.0491968
188	4.9	0.0524521
188	5	0.0547819
198	0	0.027702
198	0.1	0.027702
198	0.2	0.027702
198	0.3	0.0286717
198	0.4	0.0284899
198	0.5	0.0281667
198	0.6	0.0281667
198	0.7	0.0270758
198	0.8	0.0270758
198	0.9	0.0267778
198	1	0.0268535
198	1.1	0.0265202
198	1.2	0.0268737
198	1.3	0.0260808
198	1.4	0.0258182
198	1.5	0.0258182
198	1.6	0.0255202
198	1.7	0.0247273
198	1.8	0.0247273
198	1.9	0.0263939
198	2	0.0263939
198	2.1	0.0263485
198	2.2	0.0262727
198	2.3	0.0262727
198	2.4	0.0268232
198	2.5	0.0268232
198	2.6	0.0272677
198	2.7	0.0272677
198	2.8	0.0252677
198	2.9	0.0252677
198	3	0.0252677
198	3.1	0.0263586
198	3.2	0.0263586
198	3.3	0.0253636
198	3.4	0.025298
198	3.5	0.0259394
198	3.6	0.0256515
198	3.7	0.0256465
198	3.8	0.0252929
198	3.9	0.0253889
198	4	0.0268333
198	4.1	0.032399
198	4.2	0.0321515
198	4.3	0.0393586
198	4.4	0.0440808
198	4.5	0.0486212
198	4.6	0.0513586
198	4.7	0.0536566
198	4.8	0.0551717
198	4.9	0.0541919
198	5	0.0548636
208	0	0.0275865
208	0.1	0.0281971
208	0.2	0.0281971
208	0.3	0.028
208	0.4	0.0279952
208	0.5	0.0291683
208	0.6	0.0291635
208	0.7	0.0291635
208	0.8	0.0291971
208	0.9	0.0291779
208	1	0.027024
208	1.1	0.0267115
208	1.2	0.0260048
208	1.3	0.0259423
208	1.4	0.0257885
208	1.5	0.0264808
208	1.6	0.0263413
208	1.7	0.0257596
208	1.8	0.0257596
